path,p,card,supported,extreme,unsupported,min1,min2,max1,max2,width1,width2,filter_time,spCard1,spCard2,spSupported1,spSupported2,spExtreme1,spExtreme2,spUnsupported1,spUnsupported2,spCard3,spSupported3,spExtreme3,spUnsupported3,spCard4,spSupported4,spExtreme4,spUnsupported4,spCard5,spSupported5,spExtreme5,spUnsupported5,min3,max3,width3,min4,max4,width4,min5,max5,width5
results/algorithm1/alg1-prob-5-200|200-ul-2_5.json,5,14907,NA,1212,NA,652,625,19741,19406,19089,18781,0.4552,200,200,200,53,200,53,0,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,19628,19256,561,19029,18468,616,19422,18806
results/algorithm1/alg1-prob-5-200|200-uu-2_1.json,5,13868,NA,411,NA,131,78,18747,18736,18616,18658,0.4745,200,200,56,55,56,55,144,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,19247,19124,156,18758,18602,42,19205,19163
results/algorithm1/alg1-prob-5-200|200-uu-2_2.json,5,14390,NA,402,NA,103,93,19257,18781,19154,18688,0.4862,200,200,56,50,56,50,144,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,19183,19127,188,18458,18270,22,18789,18767
results/algorithm1/alg1-prob-5-200|200-uu-2_3.json,5,13057,NA,422,NA,50,170,18916,19260,18866,19090,0.4613,200,200,56,56,56,56,144,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,19385,19296,179,17685,17506,28,19285,19257
results/algorithm1/alg1-prob-5-200|200-uu-2_4.json,5,12710,NA,420,NA,56,122,19249,19419,19193,19297,0.4525,200,200,59,57,59,57,141,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,19277,19270,123,18997,18874,43,18925,18882
results/algorithm1/alg1-prob-5-200|200-uu-2_5.json,5,14390,NA,402,NA,103,93,19257,18781,19154,18688,0.4733,200,200,56,50,56,50,144,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,19183,19127,188,18458,18270,22,18789,18767
results/algorithm1/alg1-prob-5-200|200|200-lll-3_1.json,5,545168,NA,15299,NA,1820,2145,29878,29903,28058,27758,49.1892,200,200,200,200,200,200,0,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,1668,29799,28131,1439,29798,28359,1713,29744,28031
results/algorithm1/alg1-prob-5-200|200|200-lll-3_2.json,5,562521,NA,15365,NA,1256,2296,29874,29894,28618,27598,50.2356,200,200,200,200,200,200,0,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,1204,29823,28619,1870,29870,28000,1236,29764,28528
results/algorithm1/alg1-prob-5-200|200|200-lll-3_3.json,5,567444,NA,15328,NA,1285,1756,29842,29791,28557,28035,51.0143,200,200,200,200,200,200,0,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,1046,29889,28843,2039,29889,27850,1588,29771,28183
results/algorithm1/alg1-prob-5-200|200|200-lll-3_4.json,5,553109,NA,15551,NA,1345,1905,29822,29894,28477,27989,49.5083,200,200,200,200,200,200,0,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,1424,29819,28395,1476,29931,28455,1359,29929,28570
results/algorithm1/alg1-prob-5-200|200|200-lll-3_5.json,5,540206,NA,15150,NA,1624,1906,29908,29884,28284,27978,48.7605,200,200,200,200,200,200,0,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,1041,29831,28790,1984,29962,27978,1266,29866,28600
results/algorithm1/alg1-prob-5-200|200|200-mmm-3_1.json,5,261534,NA,2672,NA,183,167,29427,29495,29244,29328,27.6834,200,200,62,73,62,73,138,127,200,77,77,123,NA,NA,NA,NA,NA,NA,NA,NA,64,29754,29690,94,29823,29729,354,29551,29197
results/algorithm1/alg1-prob-5-200|200|200-mmm-3_2.json,5,279526,NA,2409,NA,30,124,29655,29808,29625,29684,28.8013,200,200,62,73,62,73,138,127,200,68,68,132,NA,NA,NA,NA,NA,NA,NA,NA,50,29733,29683,163,29861,29698,383,29270,28887
results/algorithm1/alg1-prob-5-200|200|200-mmm-3_3.json,5,251219,NA,2313,NA,215,264,29544,29425,29329,29161,26.9015,200,200,64,67,64,67,136,133,200,62,62,138,NA,NA,NA,NA,NA,NA,NA,NA,127,29523,29396,101,29761,29660,140,29639,29499
results/algorithm1/alg1-prob-5-200|200|200-mmm-3_4.json,5,276262,NA,2573,NA,239,161,29439,29519,29200,29358,27.789,200,200,62,73,62,73,138,127,200,66,66,134,NA,NA,NA,NA,NA,NA,NA,NA,183,29684,29501,160,29583,29423,294,29614,29320
results/algorithm1/alg1-prob-5-200|200|200-mmm-3_5.json,5,228863,NA,2448,NA,201,149,29702,29557,29501,29408,25.752,200,200,67,62,67,62,133,138,200,68,68,132,NA,NA,NA,NA,NA,NA,NA,NA,79,29537,29458,112,29781,29669,251,29743,29492
results/algorithm1/alg1-prob-5-200|200|200-ull-3_1.json,5,325171,NA,7434,NA,1043,1759,29433,29909,28390,28150,33.6435,200,200,200,200,200,200,0,0,200,57,57,143,NA,NA,NA,NA,NA,NA,NA,NA,1458,29697,28239,721,29239,28518,1094,29182,28088
results/algorithm1/alg1-prob-5-200|200|200-ull-3_2.json,5,424565,NA,9306,NA,1113,1327,29188,29273,28075,27946,40.1119,200,200,200,200,200,200,0,0,200,63,63,137,NA,NA,NA,NA,NA,NA,NA,NA,447,29448,29001,1366,29010,27644,922,29110,28188
results/algorithm1/alg1-prob-5-200|200|200-ull-3_3.json,5,325613,NA,7544,NA,815,1163,29265,29886,28450,28723,33.5398,200,200,200,200,200,200,0,0,200,57,57,143,NA,NA,NA,NA,NA,NA,NA,NA,1071,29716,28645,919,29295,28376,709,29308,28599
results/algorithm1/alg1-prob-5-200|200|200-ull-3_4.json,5,352150,NA,8270,NA,938,1433,29733,29367,28795,27934,35.0897,200,200,200,200,200,200,0,0,200,53,53,147,NA,NA,NA,NA,NA,NA,NA,NA,1535,29599,28064,869,28965,28096,1471,29354,27883
results/algorithm1/alg1-prob-5-200|200|200-ull-3_5.json,5,333929,NA,7548,NA,537,1155,29351,29848,28814,28693,33.9518,200,200,200,200,200,200,0,0,200,57,57,143,NA,NA,NA,NA,NA,NA,NA,NA,1090,29670,28580,1118,29316,28198,579,29311,28732
results/algorithm1/alg1-prob-5-200|200|200-uuu-3_1.json,5,149220,NA,1488,NA,86,58,29156,28356,29070,28298,25.8549,200,200,49,55,49,55,151,145,200,53,53,147,NA,NA,NA,NA,NA,NA,NA,NA,104,28123,28019,99,27885,27786,106,28564,28458
results/algorithm1/alg1-prob-5-200|200|200-uuu-3_2.json,5,167282,NA,1526,NA,199,58,28474,27724,28275,27666,29.6267,200,200,55,50,55,50,145,150,200,55,55,145,NA,NA,NA,NA,NA,NA,NA,NA,81,28564,28483,59,28633,28574,32,28427,28395
results/algorithm1/alg1-prob-5-200|200|200-uuu-3_3.json,5,147855,NA,1448,NA,149,84,28210,28678,28061,28594,27.5451,200,200,57,56,57,56,143,144,200,55,55,145,NA,NA,NA,NA,NA,NA,NA,NA,127,29024,28897,272,28132,27860,56,28582,28526
results/algorithm1/alg1-prob-5-200|200|200-uuu-3_4.json,5,170968,NA,1617,NA,134,39,27865,28434,27731,28395,30.7853,200,200,49,55,49,55,151,145,200,63,63,137,NA,NA,NA,NA,NA,NA,NA,NA,147,28243,28096,24,28158,28134,110,28170,28060
results/algorithm1/alg1-prob-5-200|200|200-uuu-3_5.json,5,176899,NA,1555,NA,139,154,28841,28649,28702,28495,31.2056,200,200,59,49,59,49,141,151,200,50,50,150,NA,NA,NA,NA,NA,NA,NA,NA,57,28137,28080,40,28426,28386,99,28050,27951
results/algorithm1/alg1-prob-5-200|200|200|200-llll-4_1.json,5,5907404,NA,NA,NA,NA,NA,NA,NA,NA,NA,1507.3036878109,200,200,200,200,200,200,0,0,200,200,200,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200-llll-4_2.json,5,6122555,NA,NA,NA,NA,NA,NA,NA,NA,NA,1530.93841314316,200,200,200,200,200,200,0,0,200,200,200,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200-llll-4_3.json,5,6188598,NA,NA,NA,NA,NA,NA,NA,NA,NA,1524.32869291306,200,200,200,200,200,200,0,0,200,200,200,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200-llll-4_4.json,5,5982122,NA,NA,NA,NA,NA,NA,NA,NA,NA,1464.0111989975,200,200,200,200,200,200,0,0,200,200,200,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200-llll-4_5.json,5,6170561,NA,NA,NA,NA,NA,NA,NA,NA,NA,1519.49448013306,200,200,200,200,200,200,0,0,200,200,200,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200-mmmm-4_1.json,5,2616254,NA,NA,NA,NA,NA,NA,NA,NA,NA,609.599364995956,200,200,79,64,79,64,121,136,200,67,67,133,200,77,77,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200-mmmm-4_2.json,5,3090149,NA,NA,NA,NA,NA,NA,NA,NA,NA,740.385087966919,200,200,62,64,62,64,138,136,200,67,67,133,200,77,77,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200-mmmm-4_3.json,5,2708378,NA,NA,NA,NA,NA,NA,NA,NA,NA,697.447504997253,200,200,66,68,66,68,134,132,200,65,65,135,200,77,77,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200-mmmm-4_4.json,5,2594984,NA,NA,NA,NA,NA,NA,NA,NA,NA,612.456100940704,200,200,67,62,67,62,133,138,200,66,66,134,200,77,77,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200-mmmm-4_5.json,5,2651553,NA,NA,NA,NA,NA,NA,NA,NA,NA,643.702977180481,200,200,62,67,62,67,138,133,200,68,68,132,200,77,77,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200-uull-4_1.json,5,2122850,NA,NA,NA,NA,NA,NA,NA,NA,NA,518.253566980362,200,200,200,200,200,200,0,0,200,59,59,141,200,57,57,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200-uull-4_2.json,5,1999224,NA,NA,NA,NA,NA,NA,NA,NA,NA,495.772808074951,200,200,200,200,200,200,0,0,200,49,49,151,200,55,55,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200-uull-4_3.json,5,2027780,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.669423818588,200,200,200,200,200,200,0,0,200,49,49,151,200,56,56,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200-uull-4_4.json,5,2132589,NA,NA,NA,NA,NA,NA,NA,NA,NA,547.555960893631,200,200,200,200,200,200,0,0,200,56,56,144,200,56,56,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200-uull-4_5.json,5,2357906,NA,NA,NA,NA,NA,NA,NA,NA,NA,577.112718105316,200,200,200,200,200,200,0,0,200,55,55,145,200,50,50,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200-uuuu-4_1.json,5,1177318,NA,4480,NA,123,222,37806,37905,37683,37683,448.417,200,200,56,56,56,56,144,144,200,50,50,150,200,63,63,137,NA,NA,NA,NA,116,38480,38364,234,36179,35945,50,37668,37618
results/algorithm1/alg1-prob-5-200|200|200|200-uuuu-4_2.json,5,855410,NA,4148,NA,159,159,38663,37850,38504,37691,321.5809,200,200,59,57,59,57,141,143,200,55,55,145,200,50,50,150,NA,NA,NA,NA,20,38224,38204,182,37891,37709,53,37805,37752
results/algorithm1/alg1-prob-5-200|200|200|200-uuuu-4_3.json,5,1135456,NA,4657,NA,94,189,38418,38047,38324,37858,421.714,200,200,59,49,59,49,141,151,200,53,53,147,200,63,63,137,NA,NA,NA,NA,121,37771,37650,102,37108,37006,147,37615,37468
results/algorithm1/alg1-prob-5-200|200|200|200-uuuu-4_4.json,5,961447,NA,4659,NA,108,76,38336,37677,38228,37601,345.4901,200,200,49,55,49,55,151,145,200,56,56,144,200,63,63,137,NA,NA,NA,NA,146,37650,37504,207,36893,36686,116,38030,37914
results/algorithm1/alg1-prob-5-200|200|200|200-uuuu-4_5.json,5,928660,NA,4094,NA,185,194,38158,38033,37973,37839,401.3888,200,200,59,49,59,49,141,151,200,53,53,147,200,55,55,145,NA,NA,NA,NA,163,37846,37683,79,37792,37713,149,37910,37761
results/algorithm1/alg1-prob-5-200|200|200|200|200-lllll-5_1.json,5,36463433,NA,NA,NA,NA,NA,NA,NA,NA,NA,32679.8533959389,200,200,200,200,200,200,0,0,200,200,200,0,200,200,200,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200|200-lllll-5_2.json,5,36513398,NA,NA,NA,NA,NA,NA,NA,NA,NA,37941.6488685608,200,200,200,200,200,200,0,0,200,200,200,0,200,200,200,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200|200-lllll-5_3.json,5,37181552,NA,NA,NA,NA,NA,NA,NA,NA,NA,38100.3736801147,200,200,200,200,200,200,0,0,200,200,200,0,200,200,200,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200|200-lllll-5_4.json,5,35750918,NA,NA,NA,NA,NA,NA,NA,NA,NA,34958.2670860291,200,200,200,200,200,200,0,0,200,200,200,0,200,200,200,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200|200-lllll-5_5.json,5,37435940,NA,NA,NA,NA,NA,NA,NA,NA,NA,36559.0222012997,200,200,200,200,200,200,0,0,200,200,200,0,200,200,200,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200|200-mmmmm-5_1.json,5,17804622,NA,NA,NA,NA,NA,NA,NA,NA,NA,21444.8103370667,200,200,79,64,79,64,121,136,200,73,73,127,200,68,68,132,200,65,65,135,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200|200-mmmmm-5_2.json,5,20737195,NA,NA,NA,NA,NA,NA,NA,NA,NA,22031.1673994064,200,200,62,64,62,64,138,136,200,62,62,138,200,66,66,134,200,68,68,132,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200|200-mmmmm-5_3.json,5,20647383,NA,NA,NA,NA,NA,NA,NA,NA,NA,23674.7612600327,200,200,62,64,62,64,138,136,200,67,67,133,200,66,66,134,200,77,77,123,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200|200-mmmmm-5_4.json,5,21372951,NA,NA,NA,NA,NA,NA,NA,NA,NA,24779.6861333847,200,200,79,62,79,62,121,138,200,64,64,136,200,62,62,138,200,77,77,123,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200|200-mmmmm-5_5.json,5,18516433,NA,NA,NA,NA,NA,NA,NA,NA,NA,21087.9305450916,200,200,64,67,64,67,136,133,200,66,66,134,200,65,65,135,200,77,77,123,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200|200-uuull-5_1.json,5,10427810,NA,NA,NA,NA,NA,NA,NA,NA,NA,8378.15545654297,200,200,200,200,200,200,0,0,200,57,57,143,200,55,55,145,200,63,63,137,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200|200-uuull-5_2.json,5,9411096,NA,NA,NA,NA,NA,NA,NA,NA,NA,7526.47039055824,200,200,200,200,200,200,0,0,200,56,56,144,200,56,56,144,200,53,53,147,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200|200-uuull-5_3.json,5,10401735,NA,NA,NA,NA,NA,NA,NA,NA,NA,8982.85509586334,200,200,200,200,200,200,0,0,200,56,56,144,200,55,55,145,200,63,63,137,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200|200-uuull-5_4.json,5,8197787,NA,NA,NA,NA,NA,NA,NA,NA,NA,7934.65922021866,200,200,200,200,200,200,0,0,200,56,56,144,200,56,56,144,200,55,55,145,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200|200-uuull-5_5.json,5,8779070,NA,NA,NA,NA,NA,NA,NA,NA,NA,8633.57405591011,200,200,200,200,200,200,0,0,200,56,56,144,200,50,50,150,200,55,55,145,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200|200-uuuuu-5_1.json,5,4057395,NA,NA,NA,NA,NA,NA,NA,NA,NA,5166.40685963631,200,200,49,56,49,56,151,144,200,53,53,147,200,55,55,145,200,63,63,137,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200|200-uuuuu-5_2.json,5,5130573,NA,NA,NA,NA,NA,NA,NA,NA,NA,6719.6548602581,200,200,59,56,59,56,141,144,200,53,53,147,200,55,55,145,200,63,63,137,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200|200-uuuuu-5_3.json,5,3228027,NA,NA,NA,NA,NA,NA,NA,NA,NA,4875.8799059391,200,200,57,55,57,55,143,145,200,56,56,144,200,53,53,147,200,50,50,150,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200|200-uuuuu-5_4.json,5,5501638,NA,NA,NA,NA,NA,NA,NA,NA,NA,6276.13476634026,200,200,59,55,59,55,141,145,200,56,56,144,200,53,53,147,200,63,63,137,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-200|200|200|200|200-uuuuu-5_5.json,5,3592815,NA,NA,NA,NA,NA,NA,NA,NA,NA,5300.27128243446,200,200,49,56,49,56,151,144,200,56,56,144,200,53,53,147,200,50,50,150,NA,NA,NA,NA,NA,NA,NA,NA,NA
results/algorithm1/alg1-prob-5-300|300-ll-2_1.json,5,39147,NA,4841,NA,1286,734,19938,19944,18652,19210,1.1052,300,300,300,300,300,300,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,787,19950,19163,511,19959,19448,690,19938,19248
results/algorithm1/alg1-prob-5-300|300-ll-2_2.json,5,37634,NA,4827,NA,998,501,19952,19962,18954,19461,1.0901,300,300,300,300,300,300,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577,19970,19393,706,19884,19178,451,19930,19479
results/algorithm1/alg1-prob-5-300|300-ll-2_3.json,5,39190,NA,4889,NA,787,1380,19903,19914,19116,18534,1.1029,300,300,300,300,300,300,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,857,19949,19092,814,19981,19167,874,19961,19087
results/algorithm1/alg1-prob-5-300|300-ll-2_4.json,5,39600,NA,4876,NA,699,656,19940,19862,19241,19206,1.1179,300,300,300,300,300,300,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,875,19964,19089,795,19892,19097,1199,19968,18769
results/algorithm1/alg1-prob-5-300|300-ll-2_5.json,5,38968,NA,4764,NA,862,771,19947,19958,19085,19187,1.1004,300,300,300,300,300,300,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,980,19978,18998,829,19899,19070,985,19959,18974
results/algorithm1/alg1-prob-5-300|300-mm-2_1.json,5,23043,NA,870,NA,45,8,19861,19903,19816,19895,0.9812,300,300,112,87,112,87,188,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,19837,19674,37,19843,19806,117,19765,19648
results/algorithm1/alg1-prob-5-300|300-mm-2_2.json,5,21828,NA,796,NA,59,28,19897,19935,19838,19907,0.9474,300,300,91,89,91,89,209,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,19982,19963,21,19764,19743,70,19973,19903
results/algorithm1/alg1-prob-5-300|300-mm-2_3.json,5,23866,NA,897,NA,8,47,19773,19879,19765,19832,0.9696,300,300,99,93,99,93,201,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,19831,19771,22,19887,19865,40,19694,19654
results/algorithm1/alg1-prob-5-300|300-mm-2_4.json,5,22876,NA,756,NA,37,32,19918,19686,19881,19654,0.9365,300,300,88,89,88,89,212,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,19871,19854,46,19968,19922,67,19968,19901
results/algorithm1/alg1-prob-5-300|300-mm-2_5.json,5,21608,NA,928,NA,67,9,19824,19966,19757,19957,0.9198,300,300,91,106,91,106,209,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,19980,19888,190,19844,19654,37,19781,19744
results/algorithm1/alg1-prob-5-300|300-ul-2_1.json,5,25567,NA,1436,NA,96,487,19639,19633,19543,19146,0.9716,300,300,300,55,300,55,0,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,19714,19513,247,19828,19581,211,19368,19157
results/algorithm1/alg1-prob-5-300|300-ul-2_2.json,5,22585,NA,1323,NA,527,602,19884,19622,19357,19020,0.9639,300,300,300,42,300,42,0,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504,19826,19322,160,19432,19272,370,19744,19374
results/algorithm1/alg1-prob-5-300|300-ul-2_3.json,5,25138,NA,1442,NA,141,200,19568,19760,19427,19560,0.9764,300,300,300,47,300,47,0,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,19885,19592,478,19444,18966,593,19452,18859
results/algorithm1/alg1-prob-5-300|300-ul-2_4.json,5,26320,NA,1508,NA,555,573,19710,19348,19155,18775,0.9841,300,300,300,55,300,55,0,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513,19083,18570,179,19248,19069,403,19793,19390
results/algorithm1/alg1-prob-5-300|300-ul-2_5.json,5,22583,NA,1353,NA,599,298,19873,19617,19274,19319,0.9741,300,300,300,42,300,42,0,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364,19837,19473,388,19427,19039,473,19702,19229
results/algorithm1/alg1-prob-5-300|300-uu-2_1.json,5,22328,NA,448,NA,51,140,19654,19213,19603,19073,1.0007,300,300,59,63,59,63,241,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,19354,19281,24,19004,18980,27,18814,18787
results/algorithm1/alg1-prob-5-300|300-uu-2_2.json,5,19575,NA,399,NA,58,85,19594,19225,19536,19140,0.944,300,300,49,63,49,63,251,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,19519,19449,26,19274,19248,2,19204,19202
results/algorithm1/alg1-prob-5-300|300-uu-2_3.json,5,20073,NA,388,NA,63,75,19595,19200,19532,19125,0.9453,300,300,55,59,55,59,245,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,18808,18784,33,18611,18578,65,19182,19117
results/algorithm1/alg1-prob-5-300|300-uu-2_4.json,5,18536,NA,368,NA,34,21,19460,19513,19426,19492,0.904,300,300,49,55,49,55,251,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,19625,19608,12,19460,19448,45,19136,19091
results/algorithm1/alg1-prob-5-300|300-uu-2_5.json,5,18022,NA,344,NA,70,20,19535,19212,19465,19192,0.9072,300,300,49,55,49,55,251,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,18973,18952,35,18881,18846,40,19572,19532
results/algorithm1/alg1-prob-5-300|300|300-lll-3_1.json,5,1154069,NA,24774,NA,781,895,29905,29869,29124,28974,142.1709,300,300,300,300,300,300,0,0,300,300,300,0,NA,NA,NA,NA,NA,NA,NA,NA,834,29871,29037,1097,29853,28756,1219,29890,28671
results/algorithm1/alg1-prob-5-300|300|300-lll-3_2.json,5,1212454,NA,24701,NA,1655,1330,29913,29909,28258,28579,146.3403,300,300,300,300,300,300,0,0,300,300,300,0,NA,NA,NA,NA,NA,NA,NA,NA,1457,29898,28441,845,29885,29040,1441,29854,28413
results/algorithm1/alg1-prob-5-300|300|300-lll-3_3.json,5,1159346,NA,24444,NA,1367,1097,29893,29928,28526,28831,139.8544,300,300,300,300,300,300,0,0,300,300,300,0,NA,NA,NA,NA,NA,NA,NA,NA,1247,29931,28684,1040,29818,28778,1202,29846,28644
results/algorithm1/alg1-prob-5-300|300|300-lll-3_4.json,5,1141172,NA,24840,NA,1281,1315,29856,29715,28575,28400,140.2676,300,300,300,300,300,300,0,0,300,300,300,0,NA,NA,NA,NA,NA,NA,NA,NA,933,29924,28991,1370,29871,28501,962,29910,28948
results/algorithm1/alg1-prob-5-300|300|300-lll-3_5.json,5,1183941,NA,25076,NA,1087,1383,29929,29927,28842,28544,141.871,300,300,300,300,300,300,0,0,300,300,300,0,NA,NA,NA,NA,NA,NA,NA,NA,1087,29887,28800,1741,29897,28156,1103,29736,28633
results/algorithm1/alg1-prob-5-300|300|300-mmm-3_1.json,5,540226,NA,3649,NA,65,37,29819,29660,29754,29623,77.3839,300,300,88,99,88,99,212,201,300,112,112,188,NA,NA,NA,NA,NA,NA,NA,NA,182,29726,29544,34,29665,29631,50,29599,29549
results/algorithm1/alg1-prob-5-300|300|300-mmm-3_2.json,5,537945,NA,3868,NA,32,61,29708,29882,29676,29821,77.3715,300,300,99,112,99,112,201,188,300,89,89,211,NA,NA,NA,NA,NA,NA,NA,NA,189,29879,29690,20,29759,29739,85,29470,29385
results/algorithm1/alg1-prob-5-300|300|300-mmm-3_3.json,5,565822,NA,3426,NA,80,12,29857,29622,29777,29610,78.6194,300,300,88,112,88,112,212,188,300,87,87,213,NA,NA,NA,NA,NA,NA,NA,NA,168,29674,29506,67,29820,29753,133,29693,29560
results/algorithm1/alg1-prob-5-300|300|300-mmm-3_4.json,5,546644,NA,3439,NA,50,81,29880,29552,29830,29471,77.1742,300,300,88,99,88,99,212,201,300,96,96,204,NA,NA,NA,NA,NA,NA,NA,NA,22,29790,29768,47,29737,29690,90,29877,29787
results/algorithm1/alg1-prob-5-300|300|300-mmm-3_5.json,5,563529,NA,3742,NA,48,41,29785,29852,29737,29811,79.1911,300,300,99,112,99,112,201,188,300,87,87,213,NA,NA,NA,NA,NA,NA,NA,NA,179,29537,29358,40,29748,29708,141,29546,29405
